type;temps;posLatLon;posPix;NOcorner;center;nivZoom;trans
move;{"min":0,"sec":6,"mili":349};null;null;LatLng(55.881666, -4.331961);LatLng(55.869629, -4.310503);14;Point(258, -43)
move;{"min":0,"sec":6,"mili":349};null;null;LatLng(55.881811, -4.331961);LatLng(55.869773, -4.310503);14;Point(258, -40)
move;{"min":0,"sec":6,"mili":349};null;null;LatLng(55.881955, -4.331961);LatLng(55.869918, -4.310503);14;Point(258, -37)
move;{"min":0,"sec":6,"mili":349};null;null;LatLng(55.882244, -4.331961);LatLng(55.870207, -4.310503);14;Point(258, -31)
move;{"min":0,"sec":6,"mili":349};null;null;LatLng(55.882533, -4.332047);LatLng(55.870495, -4.310589);14;Point(259, -25)
move;{"min":0,"sec":6,"mili":349};null;null;LatLng(55.882677, -4.332047);LatLng(55.87064, -4.310589);14;Point(259, -22)
move;{"min":0,"sec":6,"mili":349};null;null;LatLng(55.883014, -4.332047);LatLng(55.870977, -4.310589);14;Point(259, -15)
move;{"min":0,"sec":6,"mili":349};null;null;LatLng(55.883159, -4.332047);LatLng(55.871122, -4.310589);14;Point(259, -12)
move;{"min":0,"sec":6,"mili":349};null;null;LatLng(55.883303, -4.332047);LatLng(55.871266, -4.310589);14;Point(259, -9)
move;{"min":0,"sec":6,"mili":458};null;null;LatLng(55.88364, -4.332047);LatLng(55.871603, -4.310589);14;Point(259, -2)
move;{"min":0,"sec":6,"mili":458};null;null;LatLng(55.884121, -4.332047);LatLng(55.872085, -4.310589);14;Point(259, 8)
move;{"min":0,"sec":6,"mili":458};null;null;LatLng(55.884266, -4.332047);LatLng(55.872229, -4.310589);14;Point(259, 11)
move;{"min":0,"sec":6,"mili":458};null;null;LatLng(55.88441, -4.332047);LatLng(55.872374, -4.310589);14;Point(259, 14)
move;{"min":0,"sec":6,"mili":458};null;null;LatLng(55.884651, -4.332047);LatLng(55.872614, -4.310589);14;Point(259, 19)
move;{"min":0,"sec":6,"mili":458};null;null;LatLng(55.884795, -4.332047);LatLng(55.872759, -4.310589);14;Point(259, 22)
move;{"min":0,"sec":6,"mili":458};null;null;LatLng(55.884988, -4.332047);LatLng(55.872951, -4.310589);14;Point(259, 26)
move;{"min":0,"sec":6,"mili":458};null;null;LatLng(55.885132, -4.332047);LatLng(55.873096, -4.310589);14;Point(259, 29)
move;{"min":0,"sec":6,"mili":458};null;null;LatLng(55.88518, -4.332047);LatLng(55.873144, -4.310589);14;Point(259, 30)
move;{"min":0,"sec":6,"mili":566};null;null;LatLng(55.885325, -4.331961);LatLng(55.873288, -4.310503);14;Point(258, 33)
move;{"min":0,"sec":6,"mili":566};null;null;LatLng(55.885421, -4.331961);LatLng(55.873385, -4.310503);14;Point(258, 35)
move;{"min":0,"sec":6,"mili":566};null;null;LatLng(55.885614, -4.331875);LatLng(55.873577, -4.310417);14;Point(257, 39)
move;{"min":0,"sec":6,"mili":566};null;null;LatLng(55.885758, -4.331875);LatLng(55.873722, -4.310417);14;Point(257, 42)
move;{"min":0,"sec":6,"mili":566};null;null;LatLng(55.886047, -4.331789);LatLng(55.874011, -4.310331);14;Point(256, 48)
move;{"min":0,"sec":6,"mili":566};null;null;LatLng(55.886143, -4.331703);LatLng(55.874107, -4.310246);14;Point(255, 50)
move;{"min":0,"sec":6,"mili":566};null;null;LatLng(55.886239, -4.331617);LatLng(55.874203, -4.31016);14;Point(254, 52)
move;{"min":0,"sec":6,"mili":566};null;null;LatLng(55.88648, -4.331532);LatLng(55.874444, -4.310074);14;Point(253, 57)
move;{"min":0,"sec":6,"mili":677};null;null;LatLng(55.886576, -4.331446);LatLng(55.87454, -4.309988);14;Point(252, 59)
move;{"min":0,"sec":6,"mili":677};null;null;LatLng(55.886913, -4.33136);LatLng(55.874877, -4.309902);14;Point(251, 66)
move;{"min":0,"sec":6,"mili":677};null;null;LatLng(55.887058, -4.331188);LatLng(55.875022, -4.309731);14;Point(249, 69)
move;{"min":0,"sec":6,"mili":677};null;null;LatLng(55.88725, -4.331017);LatLng(55.875215, -4.309559);14;Point(247, 73)
move;{"min":0,"sec":6,"mili":677};null;null;LatLng(55.887347, -4.330931);LatLng(55.875311, -4.309473);14;Point(246, 75)
move;{"min":0,"sec":6,"mili":677};null;null;LatLng(55.887395, -4.330931);LatLng(55.875359, -4.309473);14;Point(246, 76)
move;{"min":0,"sec":6,"mili":677};null;null;LatLng(55.887587, -4.330759);LatLng(55.875552, -4.309301);14;Point(244, 80)
move;{"min":0,"sec":6,"mili":677};null;null;LatLng(55.887635, -4.330673);LatLng(55.8756, -4.309216);14;Point(243, 81)
move;{"min":0,"sec":6,"mili":677};null;null;LatLng(55.88778, -4.330502);LatLng(55.875744, -4.309044);14;Point(241, 84)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.887924, -4.33033);LatLng(55.875889, -4.308872);14;Point(239, 87)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.888117, -4.329987);LatLng(55.876081, -4.308529);14;Point(235, 91)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.888165, -4.329987);LatLng(55.876129, -4.308529);14;Point(235, 92)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.888309, -4.329815);LatLng(55.876274, -4.308357);14;Point(233, 95)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.888309, -4.329729);LatLng(55.876274, -4.308271);14;Point(232, 95)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.888454, -4.329643);LatLng(55.876418, -4.308186);14;Point(231, 98)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.888502, -4.329472);LatLng(55.876466, -4.308014);14;Point(229, 99)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.88855, -4.329472);LatLng(55.876515, -4.308014);14;Point(229, 100)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.888743, -4.329128);LatLng(55.876707, -4.307671);14;Point(225, 104)
move;{"min":0,"sec":6,"mili":784};null;null;LatLng(55.888887, -4.328871);LatLng(55.876852, -4.307413);14;Point(222, 107)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889031, -4.328699);LatLng(55.876996, -4.307241);14;Point(220, 110)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889079, -4.328613);LatLng(55.877044, -4.307156);14;Point(219, 111)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889176, -4.328356);LatLng(55.877141, -4.306898);14;Point(216, 113)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889272, -4.328184);LatLng(55.877237, -4.306726);14;Point(214, 115)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889368, -4.327927);LatLng(55.877333, -4.306469);14;Point(211, 117)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889465, -4.327841);LatLng(55.877429, -4.306383);14;Point(210, 119)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889561, -4.327583);LatLng(55.877526, -4.306126);14;Point(207, 121)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889609, -4.327412);LatLng(55.877574, -4.305954);14;Point(205, 122)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889753, -4.32724);LatLng(55.877718, -4.305782);14;Point(203, 125)
move;{"min":0,"sec":6,"mili":912};null;null;LatLng(55.889898, -4.326725);LatLng(55.877863, -4.305267);14;Point(197, 128)
move;{"min":0,"sec":7,"mili":22};null;null;LatLng(55.889994, -4.326296);LatLng(55.877959, -4.304838);14;Point(192, 130)
move;{"min":0,"sec":7,"mili":22};null;null;LatLng(55.89009, -4.325867);LatLng(55.878055, -4.304409);14;Point(187, 132)
move;{"min":0,"sec":7,"mili":22};null;null;LatLng(55.890138, -4.325609);LatLng(55.878103, -4.304152);14;Point(184, 133)
move;{"min":0,"sec":7,"mili":22};null;null;LatLng(55.890235, -4.325094);LatLng(55.8782, -4.303637);14;Point(178, 135)
move;{"min":0,"sec":7,"mili":22};null;null;LatLng(55.890283, -4.324579);LatLng(55.878248, -4.303122);14;Point(172, 136)
move;{"min":0,"sec":7,"mili":22};null;null;LatLng(55.890331, -4.324322);LatLng(55.878296, -4.302864);14;Point(169, 137)
move;{"min":0,"sec":7,"mili":22};null;null;LatLng(55.890379, -4.323807);LatLng(55.878344, -4.302349);14;Point(163, 138)
move;{"min":0,"sec":7,"mili":22};null;null;LatLng(55.890427, -4.323378);LatLng(55.878392, -4.30192);14;Point(158, 139)
move;{"min":0,"sec":7,"mili":22};null;null;LatLng(55.890475, -4.322863);LatLng(55.878441, -4.301405);14;Point(152, 140)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890523, -4.322348);LatLng(55.878489, -4.30089);14;Point(146, 141)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890523, -4.32209);LatLng(55.878489, -4.300632);14;Point(143, 141)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890572, -4.321575);LatLng(55.878537, -4.300117);14;Point(137, 142)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890572, -4.321318);LatLng(55.878537, -4.29986);14;Point(134, 142)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890572, -4.320889);LatLng(55.878537, -4.299431);14;Point(129, 142)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890572, -4.320631);LatLng(55.878537, -4.299173);14;Point(126, 142)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890523, -4.320116);LatLng(55.878489, -4.298658);14;Point(120, 141)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890523, -4.319601);LatLng(55.878489, -4.298143);14;Point(114, 141)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890523, -4.319344);LatLng(55.878489, -4.297886);14;Point(111, 141)
move;{"min":0,"sec":7,"mili":129};null;null;LatLng(55.890475, -4.318829);LatLng(55.878441, -4.297371);14;Point(105, 140)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.890475, -4.318657);LatLng(55.878441, -4.297199);14;Point(103, 140)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.890379, -4.318228);LatLng(55.878344, -4.29677);14;Point(98, 138)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.890379, -4.31797);LatLng(55.878344, -4.296513);14;Point(95, 138)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.890331, -4.317455);LatLng(55.878296, -4.295998);14;Point(89, 137)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.890235, -4.317026);LatLng(55.8782, -4.295568);14;Point(84, 135)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.890187, -4.316854);LatLng(55.878152, -4.295397);14;Point(82, 134)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.89009, -4.316339);LatLng(55.878055, -4.294882);14;Point(76, 132)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.890042, -4.315825);LatLng(55.878007, -4.294367);14;Point(70, 131)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.889946, -4.315653);LatLng(55.877911, -4.294195);14;Point(68, 129)
move;{"min":0,"sec":7,"mili":235};null;null;LatLng(55.88985, -4.315224);LatLng(55.877815, -4.293766);14;Point(63, 127)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889801, -4.314966);LatLng(55.877766, -4.293509);14;Point(60, 126)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889753, -4.314623);LatLng(55.877718, -4.293165);14;Point(56, 125)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889705, -4.314451);LatLng(55.87767, -4.292994);14;Point(54, 124)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889657, -4.314194);LatLng(55.877622, -4.292736);14;Point(51, 123)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889609, -4.314022);LatLng(55.877574, -4.292564);14;Point(49, 122)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889609, -4.313936);LatLng(55.877574, -4.292479);14;Point(48, 122)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889561, -4.313679);LatLng(55.877526, -4.292221);14;Point(45, 121)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889561, -4.313679);LatLng(55.877526, -4.292221);14;Point(45, 121)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889465, -4.313421);LatLng(55.877429, -4.291964);14;Point(42, 119)
move;{"min":0,"sec":7,"mili":343};null;null;LatLng(55.889416, -4.31325);LatLng(55.877381, -4.291792);14;Point(40, 118)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.889416, -4.313164);LatLng(55.877381, -4.291706);14;Point(39, 118)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.889368, -4.312992);LatLng(55.877333, -4.291534);14;Point(37, 117)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.88932, -4.312906);LatLng(55.877285, -4.291449);14;Point(36, 116)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.889224, -4.312735);LatLng(55.877189, -4.291277);14;Point(34, 114)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.889224, -4.312649);LatLng(55.877189, -4.291191);14;Point(33, 114)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.889128, -4.312477);LatLng(55.877092, -4.291019);14;Point(31, 112)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.889031, -4.312391);LatLng(55.876996, -4.290934);14;Point(30, 110)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.888887, -4.31222);LatLng(55.876852, -4.290762);14;Point(28, 107)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.888598, -4.311962);LatLng(55.876563, -4.290504);14;Point(25, 101)
move;{"min":0,"sec":7,"mili":454};null;null;LatLng(55.888502, -4.311962);LatLng(55.876466, -4.290504);14;Point(25, 99)
move;{"min":0,"sec":7,"mili":566};null;null;LatLng(55.888261, -4.311705);LatLng(55.876226, -4.290247);14;Point(22, 94)
move;{"min":0,"sec":7,"mili":566};null;null;LatLng(55.888117, -4.311705);LatLng(55.876081, -4.290247);14;Point(22, 91)
move;{"min":0,"sec":7,"mili":566};null;null;LatLng(55.887828, -4.311533);LatLng(55.875792, -4.290075);14;Point(20, 85)
move;{"min":0,"sec":7,"mili":566};null;null;LatLng(55.887635, -4.311447);LatLng(55.8756, -4.289989);14;Point(19, 81)
move;{"min":0,"sec":7,"mili":566};null;null;LatLng(55.887539, -4.311447);LatLng(55.875503, -4.289989);14;Point(19, 79)
move;{"min":0,"sec":7,"mili":566};null;null;LatLng(55.887395, -4.311447);LatLng(55.875359, -4.289989);14;Point(19, 76)
move;{"min":0,"sec":7,"mili":566};null;null;LatLng(55.887298, -4.311361);LatLng(55.875263, -4.289904);14;Point(18, 74)
move;{"min":0,"sec":7,"mili":566};null;null;LatLng(55.887202, -4.311275);LatLng(55.875166, -4.289818);14;Point(17, 72)
move;{"min":0,"sec":7,"mili":566};null;null;LatLng(55.887106, -4.311275);LatLng(55.87507, -4.289818);14;Point(17, 70)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.88701, -4.311275);LatLng(55.874974, -4.289818);14;Point(17, 68)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.886962, -4.311275);LatLng(55.874926, -4.289818);14;Point(17, 67)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.886865, -4.311275);LatLng(55.874829, -4.289818);14;Point(17, 65)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.886769, -4.311275);LatLng(55.874733, -4.289818);14;Point(17, 63)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.886673, -4.311275);LatLng(55.874637, -4.289818);14;Point(17, 61)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.886625, -4.311275);LatLng(55.874589, -4.289818);14;Point(17, 60)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.88648, -4.311275);LatLng(55.874444, -4.289818);14;Point(17, 57)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.886432, -4.311275);LatLng(55.874396, -4.289818);14;Point(17, 56)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.886288, -4.311275);LatLng(55.874252, -4.289818);14;Point(17, 53)
move;{"min":0,"sec":7,"mili":672};null;null;LatLng(55.886239, -4.311275);LatLng(55.874203, -4.289818);14;Point(17, 52)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.886095, -4.311275);LatLng(55.874059, -4.289818);14;Point(17, 49)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.885999, -4.311447);LatLng(55.873963, -4.289989);14;Point(19, 47)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.885903, -4.311533);LatLng(55.873866, -4.290075);14;Point(20, 45)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.885806, -4.311619);LatLng(55.87377, -4.290161);14;Point(21, 43)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.88571, -4.311705);LatLng(55.873674, -4.290247);14;Point(22, 41)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.885566, -4.311705);LatLng(55.873529, -4.290247);14;Point(22, 38)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.885421, -4.311876);LatLng(55.873385, -4.290419);14;Point(24, 35)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.885373, -4.311876);LatLng(55.873337, -4.290419);14;Point(24, 34)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.885229, -4.311962);LatLng(55.873192, -4.290504);14;Point(25, 31)
move;{"min":0,"sec":7,"mili":782};null;null;LatLng(55.88518, -4.312048);LatLng(55.873144, -4.29059);14;Point(26, 30)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.884988, -4.31222);LatLng(55.872951, -4.290762);14;Point(28, 26)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.884843, -4.312305);LatLng(55.872807, -4.290848);14;Point(29, 23)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.884795, -4.312305);LatLng(55.872759, -4.290848);14;Point(29, 22)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.884651, -4.312477);LatLng(55.872614, -4.291019);14;Point(31, 19)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.884603, -4.312477);LatLng(55.872566, -4.291019);14;Point(31, 18)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.884458, -4.312735);LatLng(55.872422, -4.291277);14;Point(34, 15)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.88441, -4.312735);LatLng(55.872374, -4.291277);14;Point(34, 14)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.884266, -4.312906);LatLng(55.872229, -4.291449);14;Point(36, 11)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.884121, -4.312992);LatLng(55.872085, -4.291534);14;Point(37, 8)
move;{"min":0,"sec":7,"mili":891};null;null;LatLng(55.884121, -4.313078);LatLng(55.872085, -4.29162);14;Point(38, 8)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.884025, -4.313164);LatLng(55.871988, -4.291706);14;Point(39, 6)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.883977, -4.313164);LatLng(55.87194, -4.291706);14;Point(39, 5)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.883881, -4.31325);LatLng(55.871844, -4.291792);14;Point(40, 3)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.883784, -4.313335);LatLng(55.871748, -4.291878);14;Point(41, 1)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.883736, -4.313421);LatLng(55.871699, -4.291964);14;Point(42, 0)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.88364, -4.313507);LatLng(55.871603, -4.292049);14;Point(43, -2)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.883592, -4.313593);LatLng(55.871555, -4.292135);14;Point(44, -3)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.883496, -4.313593);LatLng(55.871459, -4.292135);14;Point(44, -5)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.883496, -4.313679);LatLng(55.871459, -4.292221);14;Point(45, -5)
move;{"min":0,"sec":8,"mili":2};null;null;LatLng(55.883399, -4.313765);LatLng(55.871362, -4.292307);14;Point(46, -7)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.883351, -4.31385);LatLng(55.871314, -4.292393);14;Point(47, -8)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.883351, -4.31385);LatLng(55.871314, -4.292393);14;Point(47, -8)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.883303, -4.313936);LatLng(55.871266, -4.292479);14;Point(48, -9)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.883255, -4.313936);LatLng(55.871218, -4.292479);14;Point(48, -10)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.883207, -4.313936);LatLng(55.87117, -4.292479);14;Point(48, -11)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.883159, -4.314022);LatLng(55.871122, -4.292564);14;Point(49, -12)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.883159, -4.314108);LatLng(55.871122, -4.29265);14;Point(50, -12)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.88311, -4.314108);LatLng(55.871073, -4.29265);14;Point(50, -13)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.883014, -4.314108);LatLng(55.870977, -4.29265);14;Point(50, -15)
move;{"min":0,"sec":8,"mili":113};null;null;LatLng(55.883014, -4.314194);LatLng(55.870977, -4.292736);14;Point(51, -15)
move;{"min":0,"sec":8,"mili":223};null;null;LatLng(55.882966, -4.314194);LatLng(55.870929, -4.292736);14;Point(51, -16)
move;{"min":0,"sec":8,"mili":223};null;null;LatLng(55.882918, -4.31428);LatLng(55.870881, -4.292822);14;Point(52, -17)
move;{"min":0,"sec":8,"mili":223};null;null;LatLng(55.88287, -4.31428);LatLng(55.870833, -4.292822);14;Point(52, -18)
move;{"min":0,"sec":8,"mili":223};null;null;LatLng(55.882822, -4.31428);LatLng(55.870784, -4.292822);14;Point(52, -19)
